CIRC-REG,COMUNE,ELETTORITOT,ELETTORIM,VOTANTITOT,VOTANTIM,SKBIANCHE,LEGA PER SALVINI PREMIER,FORZA ITALIA,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,ALLEANZA VERDI E SINISTRA,+EUROPA,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO,MOVIMENTO 5 STELLE,AZIONE - ITALIA VIVA - CALENDA,ITALEXIT PER L'ITALIA,UNIONE POPOLARE CON DE MAGISTRIS,ITALIA SOVRANA E POPOLARE,VITA,FRATELLI D'ITALIA CON GIORGIA MELONI,MASTELLA NOI DI CENTRO EUROPEISTI,ALTERNATIVA PER L'ITALIA - NO GREEN PASS,FREE,SUD CHIAMA NORD,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO,PARTITO COMUNISTA ITALIANO,PARTITO DELLA FOLLIA CREATIVA,FORZA DEL POPOLO,SUDTIROLER VOLKSPARTEI (SVP) - PATT,centre_right_coalition,centre_left_coalition,centre_right_coalition_perc,centre_left_coalition_perc
LOMBARDIA 2,COCQUIO-TREVISAGO,3652,1785,2394,1189,32,377,209,25,278,51,86,62,140,135,50,19,37,22,721,1,0,0,0,0,0,0,0,0,1332,477,55.639097744360896,19.924812030075188
LOMBARDIA 2,COMABBIO,976,499,661,340,9,85,50,8,80,19,14,4,52,53,15,6,16,2,200,0,0,0,0,0,0,0,0,0,343,117,51.8910741301059,17.700453857791228
LOMBARDIA 2,COMERIO,2171,1045,1532,747,15,171,96,48,270,68,52,1,61,204,27,8,19,7,396,4,0,0,0,0,0,0,0,0,711,391,46.40992167101828,25.522193211488254
LOMBARDIA 2,CREMENAGA,588,287,327,161,11,45,37,12,27,5,7,0,34,17,8,5,6,7,85,2,0,0,0,0,0,0,0,0,179,39,54.74006116207951,11.926605504587156
LOMBARDIA 2,CROSIO DELLA VALLE,488,254,344,178,3,62,21,2,61,8,8,0,25,34,6,3,4,1,84,0,0,0,0,0,0,0,0,0,169,77,49.127906976744185,22.38372093023256
LOMBARDIA 2,CUASSO AL MONTE,2852,1406,1759,862,22,243,159,12,216,47,57,5,125,116,65,18,20,17,528,1,0,0,0,0,0,0,0,0,942,325,53.553155201819216,18.47640704945992
LOMBARDIA 2,CUGLIATE-FABIASCO,2458,1230,1418,715,25,303,182,4,105,29,66,10,117,71,45,12,12,7,337,3,0,0,0,0,0,0,0,0,826,210,58.25105782792666,14.809590973201692
LOMBARDIA 2,CUNARDO,2254,1119,1387,710,24,199,127,16,129,35,35,2,59,47,23,10,13,19,442,0,0,0,0,0,0,0,0,0,784,201,56.524873828406626,14.491708723864456
LOMBARDIA 2,CURIGLIA CON MONTEVIASCO,130,74,89,46,3,10,4,1,5,4,2,0,1,9,2,0,3,1,33,0,0,0,0,0,0,0,0,0,48,11,53.93258426966292,12.359550561797752
LOMBARDIA 2,CUVEGLIO,2578,1240,1620,808,30,256,132,10,168,34,36,2,98,85,30,14,29,12,592,2,0,0,0,0,0,0,0,0,990,240,61.111111111111114,14.814814814814813
LOMBARDIA 2,CUVIO,1335,695,791,396,15,145,63,8,73,26,15,3,47,52,17,8,12,9,241,0,0,0,0,0,0,0,0,0,457,117,57.77496839443742,14.791403286978507
LOMBARDIA 2,DAVERIO,2497,1205,1808,894,27,241,110,14,298,53,52,6,89,179,47,20,22,7,544,4,0,0,0,0,0,0,0,0,909,409,50.27654867256637,22.621681415929203
LOMBARDIA 2,DUMENZA,1154,578,669,336,7,100,46,2,70,27,16,6,39,31,20,4,8,14,224,0,0,0,0,0,0,0,0,0,372,119,55.60538116591929,17.78774289985052
LOMBARDIA 2,DUNO,129,83,92,61,4,15,0,1,10,4,4,0,8,4,1,0,1,0,30,0,0,0,0,0,0,0,0,0,46,18,50,19.565217391304348
LOMBARDIA 2,FERRERA DI VARESE,543,275,333,171,5,51,23,2,36,7,6,1,32,22,4,4,3,0,110,0,0,0,0,0,0,0,0,0,186,50,55.85585585585585,15.015015015015015
LOMBARDIA 2,GALLIATE LOMBARDO,780,370,610,287,10,75,27,18,99,16,17,1,33,78,11,5,7,2,174,0,0,0,0,0,0,0,0,0,294,133,48.19672131147541,21.803278688524593
LOMBARDIA 2,GAVIRATE,7340,3481,5182,2503,54,651,381,184,811,179,180,27,299,557,89,47,50,28,1365,5,0,0,0,0,0,0,0,0,2581,1197,49.807024314936314,23.099189502122734
LOMBARDIA 2,GAZZADA SCHIANNO,3667,1791,2542,1245,36,372,171,44,403,74,54,8,158,252,57,26,20,16,708,9,0,0,0,0,0,0,0,0,1295,539,50.944138473642795,21.20377655389457
LOMBARDIA 2,GEMONIO,2163,1064,1411,706,28,197,128,14,201,28,40,9,88,127,30,8,15,11,399,1,0,0,0,0,0,0,0,0,738,278,52.303330970942596,19.702338766832035
LOMBARDIA 2,GERMIGNAGA,2943,1450,1799,873,26,223,135,7,269,56,74,4,155,127,41,20,35,13,511,1,0,0,0,0,0,0,0,0,876,403,48.693718732629236,22.401334074485828
LOMBARDIA 2,GORNATE OLONA,1784,883,1265,632,14,163,100,7,185,37,31,5,30,54,17,6,6,10,380,0,0,0,0,0,0,0,0,0,650,258,51.38339920948617,20.395256916996047
LOMBARDIA 2,GRANTOLA,962,471,591,291,6,76,53,5,72,18,11,1,51,46,16,6,1,1,178,1,0,0,0,0,0,0,0,0,312,102,52.79187817258884,17.258883248730964
LOMBARDIA 2,INARZO,846,402,605,291,4,97,47,3,75,23,18,3,32,57,20,10,6,1,177,0,0,0,0,0,0,0,0,0,324,119,53.553719008264466,19.669421487603305
LOMBARDIA 2,INDUNO OLONA,8224,4021,5543,2769,69,791,414,119,846,158,124,20,389,525,113,45,54,32,1532,6,0,0,0,0,0,0,0,0,2856,1148,51.52444524625655,20.71080642251488
LOMBARDIA 2,ISPRA,3809,1843,2672,1319,36,340,180,29,419,87,82,5,216,218,48,22,35,14,781,1,0,0,0,0,0,0,0,0,1330,593,49.77544910179641,22.19311377245509
LOMBARDIA 2,LAVENA PONTE TRESA,4495,2167,2514,1237,57,305,263,10,290,52,46,12,273,154,61,21,27,20,786,2,0,0,0,0,0,0,0,0,1364,400,54.25616547334925,15.910898965791567
LOMBARDIA 2,LAVENO-MOMBELLO,6807,3173,4464,2123,54,603,352,50,805,141,130,18,329,379,71,49,59,44,1123,7,0,0,0,0,0,0,0,0,2128,1094,47.67025089605735,24.50716845878136
LOMBARDIA 2,LEGGIUNO,2886,1379,1955,957,15,298,129,12,314,55,66,8,146,165,34,10,22,20,535,2,0,0,0,0,0,0,0,0,974,443,49.82097186700767,22.659846547314576
LOMBARDIA 2,LONATE CEPPINO,4027,1983,2770,1373,42,568,235,12,315,65,68,2,209,158,51,21,32,27,764,3,0,0,0,0,0,0,0,0,1579,450,57.00361010830325,16.24548736462094
LOMBARDIA 2,LOZZA,959,470,718,353,11,90,43,15,116,32,21,2,41,63,11,8,7,1,205,1,0,0,0,0,0,0,0,0,353,171,49.16434540389972,23.81615598885794
LOMBARDIA 2,LUINO,11308,5450,6592,3238,84,747,546,68,937,189,195,38,575,497,163,64,79,45,1903,5,0,0,0,0,0,0,0,0,3264,1359,49.51456310679612,20.615898058252426
LOMBARDIA 2,LUVINATE,1053,529,777,396,7,82,50,15,123,22,28,2,20,149,17,6,16,6,196,2,0,0,0,0,0,0,0,0,343,175,44.14414414414414,22.52252252252252
LOMBARDIA 2,MACCAGNO CON PINO E VEDDASCA,1977,976,1224,604,22,133,64,19,184,47,50,4,89,91,34,11,18,8,371,1,0,0,0,0,0,0,0,0,587,285,47.95751633986928,23.284313725490197
LOMBARDIA 2,MALGESSO,976,489,671,333,7,111,51,5,87,13,19,1,56,39,10,6,4,8,206,1,0,0,0,0,0,0,0,0,373,120,55.58867362146051,17.883755588673623
LOMBARDIA 2,MALNATE,12959,6263,8488,4143,89,1163,531,77,1449,297,327,38,804,606,189,93,64,63,2191,17,0,0,0,0,0,0,0,0,3962,2111,46.67766258246937,24.870405278039584
LOMBARDIA 2,MARCHIROLO,2658,1312,1533,765,39,212,161,9,205,46,26,4,151,67,39,14,21,5,434,2,0,0,0,0,0,0,0,0,816,281,53.22896281800391,18.33007175472929
LOMBARDIA 2,MARZIO,255,133,169,88,1,28,13,2,28,9,2,0,13,8,5,4,1,1,47,0,0,0,0,0,0,0,0,0,90,39,53.25443786982249,23.076923076923077
LOMBARDIA 2,MASCIAGO PRIMO,220,106,135,65,4,25,14,1,16,3,3,0,9,10,3,2,1,4,35,0,0,0,0,0,0,0,0,0,75,22,55.55555555555556,16.296296296296298
LOMBARDIA 2,MESENZANA,1290,628,744,377,13,91,67,6,67,15,15,2,51,38,17,10,12,5,270,1,0,0,0,0,0,0,0,0,434,99,58.333333333333336,13.306451612903224
LOMBARDIA 2,MONTEGRINO VALTRAVAGLIA,1168,604,686,360,8,82,53,7,72,18,32,4,28,14,15,3,5,1,233,2,0,0,0,0,0,0,0,0,375,126,54.66472303206997,18.367346938775512
LOMBARDIA 2,MONVALLE,1506,744,1044,518,12,158,59,4,170,31,25,6,56,71,28,9,11,15,309,1,0,0,0,0,0,0,0,0,530,232,50.76628352490421,22.22222222222222
LOMBARDIA 2,MORAZZONE,3463,1699,2436,1202,29,410,153,29,308,77,63,5,158,194,49,21,29,18,716,4,0,0,0,0,0,0,0,0,1308,453,53.69458128078818,18.59605911330049
LOMBARDIA 2,MORNAGO,3928,1949,2692,1349,32,418,213,29,283,80,66,4,187,181,57,17,22,27,879,2,0,0,0,0,0,0,0,0,1539,433,57.16939078751857,16.084695393759286
LOMBARDIA 2,ORINO,657,336,434,223,6,60,24,5,56,21,15,1,31,27,7,4,8,7,125,0,0,0,0,0,0,0,0,0,214,93,49.30875576036866,21.428571428571427
LOMBARDIA 2,PORTO CERESIO,2292,1121,1433,717,17,202,136,4,181,61,36,5,139,88,35,8,19,15,396,8,0,0,0,0,0,0,0,0,738,283,51.5003489183531,19.74877878576413
LOMBARDIA 2,PORTO VALTRAVAGLIA,1855,889,1193,584,16,146,94,9,161,39,43,3,65,81,29,8,16,7,403,2,0,0,0,0,0,0,0,0,652,246,54.65213746856664,20.620284995808884
LOMBARDIA 2,RANCIO VALCUVIA,725,372,446,229,7,100,42,3,33,7,9,1,20,24,13,3,4,5,141,1,0,0,0,0,0,0,0,0,286,50,64.12556053811659,11.210762331838566
LOMBARDIA 2,SALTRIO,2444,1192,1512,755,33,185,125,6,197,32,41,6,81,113,36,15,19,11,524,4,0,0,0,0,0,0,0,0,840,276,55.55555555555556,18.253968253968253
LOMBARDIA 2,RANCO,907,441,667,321,8,80,65,6,99,21,30,2,38,75,8,12,6,3,182,0,0,0,0,0,0,0,0,0,333,152,49.92503748125937,22.788605697151425
LOMBARDIA 2,SANGIANO,1124,569,716,363,17,124,52,4,88,18,21,3,63,36,14,5,10,7,203,0,0,0,0,0,0,0,0,0,383,130,53.49162011173184,18.156424581005588
LOMBARDIA 2,TAINO,2748,1348,1949,957,36,234,118,18,318,102,73,6,102,160,38,11,19,9,575,3,0,0,0,0,0,0,0,0,945,499,48.48640328373525,25.60287326834274
LOMBARDIA 2,TERNATE,2052,1014,1410,714,15,239,80,7,163,40,44,3,106,102,50,7,14,9,420,2,0,0,0,0,0,0,0,0,746,250,52.90780141843972,17.73049645390071
LOMBARDIA 2,TRADATE,14649,7186,9987,4943,113,1516,649,70,1512,369,376,33,761,996,224,59,121,77,2513,10,0,0,0,0,0,0,0,0,4748,2290,47.541804345649346,22.92980875137679
LOMBARDIA 2,TRAVEDONA-MONATE,3109,1509,2114,1057,30,287,161,9,330,70,77,6,160,154,52,18,27,17,552,9,0,0,0,0,0,0,0,0,1009,483,47.72942289498581,22.8476821192053
LOMBARDIA 2,TRONZANO LAGO MAGGIORE,181,96,121,63,1,15,13,0,13,10,6,0,8,6,0,2,1,2,38,0,0,0,0,0,0,0,0,0,66,29,54.54545454545454,23.96694214876033
LOMBARDIA 2,VALGANNA,1249,638,788,406,3,114,71,7,74,29,14,3,65,50,24,3,17,9,252,0,0,0,0,0,0,0,0,0,444,120,56.34517766497462,15.228426395939088
LOMBARDIA 2,VARANO BORGHI,1915,923,1331,652,20,187,89,15,211,45,43,7,101,101,28,10,18,6,375,4,0,0,0,0,0,0,0,0,666,306,50.037565740045075,22.99023290758828
LOMBARDIA 2,VARESE,60093,28224,40567,19516,428,4728,2582,803,7593,1424,1503,134,2440,4802,766,291,452,281,9698,72,0,0,0,0,0,0,0,0,17811,10654,43.9051445756403,26.26272586092144
LOMBARDIA 2,VEDANO OLONA,5795,2773,3923,1894,50,550,303,32,489,125,183,18,256,345,89,22,45,23,1088,5,0,0,0,0,0,0,0,0,1973,815,50.29314300280397,20.774917155238338
LOMBARDIA 2,VENEGONO INFERIORE,4756,2322,3164,1544,49,451,237,41,529,91,71,13,212,338,52,37,28,31,823,1,0,0,0,0,0,0,0,0,1552,704,49.05183312262958,22.25031605562579
LOMBARDIA 2,VENEGONO SUPERIORE,5879,2877,3929,1941,55,554,292,29,545,111,140,13,282,397,75,30,43,30,1104,5,0,0,0,0,0,0,0,0,1979,809,50.36905064902011,20.59048103843217
LOMBARDIA 2,VIGGIU',4272,2033,2513,1222,40,370,229,17,342,80,67,11,177,152,73,19,38,18,723,5,0,0,0,0,0,0,0,0,1339,500,53.28292877039396,19.896538002387583
LOMBARDIA 2,ALBIZZATE,4115,1982,2921,1425,45,459,212,38,379,81,90,13,213,289,56,17,21,27,809,4,0,0,0,0,0,0,0,0,1518,563,51.96850393700787,19.274221157137966
LOMBARDIA 2,ARSAGO SEPRIO,3808,1910,2489,1251,39,404,173,19,294,75,65,9,158,154,64,11,30,19,795,4,0,0,0,0,0,0,0,0,1391,443,55.88589795098433,17.798312575331458
LOMBARDIA 2,BESNATE,4459,2207,3048,1514,27,390,208,11,447,90,110,6,141,231,53,31,16,10,948,0,0,0,0,0,0,0,0,0,1557,653,51.082677165354326,21.423884514435695
LOMBARDIA 2,BUSTO ARSIZIO,63526,30408,42430,20662,475,5265,3283,462,6160,1452,1422,128,2886,4515,656,344,446,236,11821,36,0,0,0,0,0,0,0,0,20831,9162,49.09497996700448,21.593212349752534
LOMBARDIA 2,CAIRATE,6214,3086,4155,2086,54,781,350,38,549,86,86,12,267,293,81,30,57,20,1166,9,0,0,0,0,0,0,0,0,2335,733,56.19735258724429,17.64139590854392
LOMBARDIA 2,CARDANO AL CAMPO,11405,5572,7613,3781,98,1147,570,45,941,221,324,28,611,606,239,82,86,44,2087,10,0,0,0,0,0,0,0,0,3849,1514,50.55825561539472,19.8870353342966
LOMBARDIA 2,CARNAGO,5322,2635,3610,1812,43,559,270,30,489,105,101,14,226,273,79,21,39,26,1132,3,0,0,0,0,0,0,0,0,1991,709,55.152354570637115,19.6398891966759
LOMBARDIA 2,CARONNO PERTUSELLA,13816,6806,9439,4685,96,1081,665,64,1648,313,277,37,927,734,218,71,108,77,2547,6,0,0,0,0,0,0,0,0,4357,2275,46.15955079987287,24.102129462866827
LOMBARDIA 2,CASORATE SEMPIONE,4469,2165,3016,1480,34,418,204,71,442,98,101,14,219,249,80,28,28,21,832,3,0,0,0,0,0,0,0,0,1525,655,50.563660477453574,21.717506631299734
LOMBARDIA 2,CASSANO MAGNAGO,16978,8259,11619,5743,145,1701,951,242,1545,280,357,45,728,921,268,97,115,67,3410,13,0,0,0,0,0,0,0,0,6304,2227,54.2559600654101,19.166881831482915
LOMBARDIA 2,CASTELLANZA,11164,5299,7877,3799,91,950,547,90,1328,246,281,30,606,849,152,71,78,39,2044,7,0,0,0,0,0,0,0,0,3631,1885,46.096229529008504,23.93043036689095
LOMBARDIA 2,CAVARIA CON PREMEZZO,4291,2162,2895,1448,41,480,188,14,383,81,70,7,191,229,73,21,36,15,850,3,0,0,0,0,0,0,0,0,1532,541,52.91882556131261,18.687392055267704
LOMBARDIA 2,CISLAGO,7999,3976,5671,2867,62,689,385,89,934,161,231,16,412,452,118,34,40,21,1622,12,0,0,0,0,0,0,0,0,2785,1342,49.10950449656145,23.66425674484218
LOMBARDIA 2,FAGNANO OLONA,9750,4745,6537,3243,94,955,516,86,838,216,168,18,519,582,119,61,53,33,1884,4,0,0,0,0,0,0,0,0,3441,1240,52.63882514915099,18.968945999694046
LOMBARDIA 2,FERNO,5284,2609,3551,1776,40,536,349,26,433,101,91,8,277,200,94,30,31,17,1076,4,0,0,0,0,0,0,0,0,1987,633,55.956068713038576,17.825964517037455
LOMBARDIA 2,GALLARATE,38158,18458,25353,12457,285,3236,1920,218,4063,779,869,90,1793,2804,564,195,288,139,6589,23,0,0,0,0,0,0,0,0,11963,5801,47.185737388080305,22.880921389973572
LOMBARDIA 2,GERENZANO,8138,3969,5685,2814,62,701,388,143,822,215,175,22,448,526,89,46,55,25,1612,10,0,0,0,0,0,0,0,0,2844,1234,50.02638522427441,21.706244503078274
LOMBARDIA 2,GOLASECCA,2127,1048,1344,690,20,204,75,8,186,31,28,4,49,38,15,8,5,3,393,0,0,0,0,0,0,0,0,0,680,249,50.595238095238095,18.526785714285715
LOMBARDIA 2,GORLA MAGGIORE,3976,1967,2781,1396,56,436,247,18,348,65,83,4,171,229,50,17,21,20,846,5,0,0,0,0,0,0,0,0,1547,500,55.6274721323265,17.979144192736427
LOMBARDIA 2,GORLA MINORE,6484,3214,4318,2152,73,665,373,29,543,95,121,21,304,358,103,27,65,34,1235,5,0,0,0,0,0,0,0,0,2302,780,53.31171838814266,18.06391848077814
LOMBARDIA 2,JERAGO CON ORAGO,4218,2084,2917,1455,33,452,226,29,396,75,88,7,179,297,37,25,25,18,841,7,0,0,0,0,0,0,0,0,1548,566,53.06822077476859,19.403496743229347
LOMBARDIA 2,LONATE POZZOLO,8873,4347,5837,2902,78,939,555,63,682,134,148,17,429,377,131,28,51,46,1800,11,0,0,0,0,0,0,0,0,3357,981,57.512420764091146,16.806578721946206
LOMBARDIA 2,MARNATE,6366,3125,4365,2159,54,593,330,22,565,134,124,19,320,389,84,31,61,32,1335,6,0,0,0,0,0,0,0,0,2280,842,52.23367697594502,19.289805269186715
LOMBARDIA 2,MERCALLO,1447,732,995,506,12,194,62,3,132,24,38,2,82,62,23,8,13,10,262,0,0,0,0,0,0,0,0,0,521,196,52.361809045226124,19.698492462311556
LOMBARDIA 2,OGGIONA CON SANTO STEFANO,3429,1693,2467,1233,34,410,202,29,344,63,66,5,158,205,59,17,24,17,677,2,0,0,0,0,0,0,0,0,1318,478,53.42521280907986,19.37576003242805
LOMBARDIA 2,OLGIATE OLONA,10010,4877,7056,3476,79,886,541,79,994,244,208,25,500,743,137,56,87,51,1997,5,0,0,0,0,0,0,0,0,3503,1471,49.64569160997732,20.84750566893424
LOMBARDIA 2,ORIGGIO,6370,3189,4448,2259,44,606,284,23,661,142,146,13,346,400,81,35,51,43,1289,2,0,0,0,0,0,0,0,0,2202,962,49.50539568345324,21.62769784172662
LOMBARDIA 2,SAMARATE,12602,6212,8586,4297,112,1245,602,76,1279,244,283,26,598,671,172,95,102,50,2432,16,0,0,0,0,0,0,0,0,4355,1832,50.72210575355229,21.337060330771024
LOMBARDIA 2,SARONNO,29165,13742,20775,10018,203,2209,1323,231,4117,880,1109,75,1508,2582,318,221,213,123,4482,23,0,0,0,0,0,0,0,0,8245,6181,39.687123947051745,29.75210589651023
LOMBARDIA 2,SESTO CALENDE,8317,3992,5729,2806,78,707,420,38,1012,223,249,19,383,484,115,61,69,47,1495,3,0,0,0,0,0,0,0,0,2660,1503,46.43044161284692,26.2349450165823
LOMBARDIA 2,SOLBIATE ARNO,3179,1538,2273,1104,34,354,158,18,274,67,59,7,199,180,49,16,40,12,655,3,0,0,0,0,0,0,0,0,1185,407,52.13374395072591,17.905851297844258
LOMBARDIA 2,SOLBIATE OLONA,4418,2185,3023,1520,45,438,255,28,369,89,78,10,242,225,62,26,36,13,931,2,0,0,0,0,0,0,0,0,1652,546,54.64770095931194,18.06152828316242
LOMBARDIA 2,SOMMA LOMBARDO,13488,6616,8562,4252,113,1182,609,48,1278,312,266,25,724,624,195,66,108,67,2433,7,0,0,0,0,0,0,0,0,4272,1881,49.89488437281009,21.96916608269096
LOMBARDIA 2,SUMIRAGO,4937,2434,3407,1704,37,571,219,19,400,88,92,9,203,252,69,26,47,27,1167,3,0,0,0,0,0,0,0,0,1976,589,57.99823891987086,17.28793660111535
LOMBARDIA 2,UBOLDO,8238,4098,5673,2850,88,807,465,32,704,163,182,14,318,519,81,33,59,24,1664,5,0,0,0,0,0,0,0,0,2968,1063,52.317997532169926,18.73788119160938
LOMBARDIA 2,VERGIATE,6927,3362,4605,2283,57,633,311,27,766,119,130,17,374,360,104,27,42,21,1321,3,0,0,0,0,0,0,0,0,2292,1032,49.77198697068404,22.41042345276873
LOMBARDIA 2,VIZZOLA TICINO,473,255,333,181,7,46,24,2,37,6,10,0,16,23,17,2,4,4,117,0,0,0,0,0,0,0,0,0,189,53,56.75675675675676,15.915915915915916
LOMBARDIA 2,ALBESE CON CASSANO,3422,1688,2362,1191,38,381,198,21,295,69,59,3,117,245,42,13,27,22,691,1,0,0,0,0,0,0,0,0,1291,426,54.65707027942421,18.035563082133784
LOMBARDIA 2,ALBIOLO,2229,1110,1497,761,19,180,130,15,188,51,51,3,103,105,45,12,16,19,471,0,0,0,0,0,0,0,0,0,796,293,53.17301269205077,19.57247828991316
LOMBARDIA 2,APPIANO GENTILE,6249,3036,4248,2095,65,565,337,18,584,98,134,14,237,467,68,25,41,52,1280,5,0,0,0,0,0,0,0,0,2200,830,51.78907721280602,19.538606403013183
LOMBARDIA 2,BEREGAZZO CON FIGLIARO,2168,1055,1552,768,31,239,138,12,157,25,53,2,70,132,27,12,12,9,519,1,0,0,0,0,0,0,0,0,908,237,58.50515463917526,15.270618556701033
LOMBARDIA 2,BINAGO,3905,1957,2680,1349,38,386,245,15,304,68,89,4,205,232,46,36,35,26,779,2,0,0,0,0,0,0,0,0,1425,465,53.17164179104478,17.350746268656717
LOMBARDIA 2,BIZZARONE,1336,659,836,412,9,146,69,0,90,23,17,2,50,50,20,5,12,5,285,1,0,0,0,0,0,0,0,0,500,132,59.80861244019139,15.789473684210526
LOMBARDIA 2,BLEVIO,870,420,538,258,7,62,28,5,85,24,45,1,26,58,9,4,5,2,129,1,0,0,0,0,0,0,0,0,224,155,41.63568773234201,28.810408921933085
LOMBARDIA 2,BREGNANO,5071,2544,3183,1610,43,456,251,13,438,73,105,15,227,242,65,41,21,17,945,10,0,0,0,0,0,0,0,0,1665,631,52.30914231856739,19.82406534715677
LOMBARDIA 2,BRUNATE,1280,639,908,459,14,92,48,14,141,41,39,2,55,128,15,7,13,12,214,1,0,0,0,0,0,0,0,0,368,223,40.52863436123348,24.559471365638768
LOMBARDIA 2,BULGAROGRASSO,3137,1565,2175,1104,34,367,193,4,285,56,53,5,149,153,34,12,18,13,654,2,0,0,0,0,0,0,0,0,1218,399,56.00000000000001,18.344827586206897
LOMBARDIA 2,CABIATE,5900,2960,4355,2231,38,678,428,63,505,95,134,4,221,355,57,32,25,38,1351,1,0,0,0,0,0,0,0,0,2520,738,57.86452353616532,16.946039035591273
LOMBARDIA 2,CADORAGO,6238,3066,4194,2050,53,639,303,36,598,116,161,19,243,327,79,39,53,37,1113,2,0,0,0,0,0,0,0,0,2091,894,49.85693848354792,21.316165951359086
LOMBARDIA 2,CANTU',30713,14976,20423,10108,213,3047,1803,152,3096,633,700,49,1126,1793,366,155,159,123,5306,17,0,0,0,0,0,0,0,0,10308,4478,50.472506487783384,21.926259609264065
LOMBARDIA 2,CAPIAGO INTIMIANO,4402,2131,3208,1581,42,449,218,27,462,94,116,12,136,367,38,20,23,24,915,1,0,0,0,0,0,0,0,0,1609,684,50.15586034912718,21.3216957605985
LOMBARDIA 2,CARATE URIO,941,463,664,329,7,84,45,8,122,26,21,1,32,68,14,4,8,5,173,1,0,0,0,0,0,0,0,0,310,170,46.68674698795181,25.602409638554217
LOMBARDIA 2,CARBONATE,2377,1180,1763,869,25,239,180,13,235,43,45,1,103,134,27,11,7,14,553,2,0,0,0,0,0,0,0,0,985,324,55.870674985819626,18.37776517300057
LOMBARDIA 2,CARIMATE,3550,1745,2641,1309,41,326,238,14,385,73,96,9,159,345,37,11,18,25,681,5,0,0,0,0,0,0,0,0,1259,563,47.671336614918594,21.317682695948502
LOMBARDIA 2,CASNATE CON BERNATE,4078,1988,2966,1451,40,368,208,28,434,95,91,7,165,307,40,15,27,27,908,8,0,0,0,0,0,0,0,0,1512,627,50.97774780849629,21.139581928523263
LOMBARDIA 2,CASSINA RIZZARDI,2588,1256,1817,887,27,259,150,12,194,54,50,1,116,183,43,7,30,23,546,2,0,0,0,0,0,0,0,0,967,299,53.219592735277935,16.455696202531644
LOMBARDIA 2,CASTELNUOVO BOZZENTE,743,355,524,249,8,128,47,3,33,9,17,0,20,49,12,5,1,3,155,0,0,0,0,0,0,0,0,0,333,59,63.54961832061069,11.259541984732824
LOMBARDIA 2,CERMENATE,7429,3627,5255,2579,58,911,383,28,827,163,159,19,321,422,103,52,40,33,1349,5,0,0,0,0,0,0,0,0,2671,1168,50.82778306374881,22.226450999048524
LOMBARDIA 2,CERNOBBIO,5179,2506,3604,1769,47,433,293,46,579,98,108,4,220,446,67,25,31,33,945,1,0,0,0,0,0,0,0,0,1717,789,47.64150943396226,21.892341842397336
LOMBARDIA 2,CIRIMIDO,1646,886,1148,569,26,175,95,7,156,27,40,5,58,105,27,9,8,2,319,1,0,0,0,0,0,0,0,0,596,228,51.91637630662021,19.860627177700348
LOMBARDIA 2,COLVERDE,4425,2191,3074,1510,46,534,240,16,380,96,100,7,193,271,84,24,49,28,803,7,0,0,0,0,0,0,0,0,1593,583,51.82173064411191,18.96551724137931
LOMBARDIA 2,COMO,62902,29954,41255,19877,480,4070,2501,345,7742,1658,1668,137,2845,5360,676,414,461,334,9566,47,0,0,0,0,0,0,0,0,16482,11205,39.95152102775421,27.160344200702944
LOMBARDIA 2,CUCCIAGO,2832,1409,1916,967,16,276,128,22,333,48,56,6,78,117,29,12,7,9,494,2,0,0,0,0,0,0,0,0,920,443,48.01670146137787,23.121085594989562
LOMBARDIA 2,FAGGETO LARIO,922,472,617,330,8,103,38,4,59,26,19,5,25,45,8,4,7,2,232,0,0,0,0,0,0,0,0,0,377,109,61.102106969205835,17.666126418152352
LOMBARDIA 2,FALOPPIO,3801,1878,2609,1289,34,397,209,13,257,62,90,5,159,184,93,14,27,18,853,2,0,0,0,0,0,0,0,0,1472,414,56.42008432349559,15.868148715983136
LOMBARDIA 2,FENEGRO',2525,1289,1715,885,20,268,160,10,167,41,51,4,93,152,34,16,13,7,534,3,0,0,0,0,0,0,0,0,972,263,56.676384839650154,15.335276967930028
LOMBARDIA 2,FIGINO SERENZA,3973,1946,2754,1359,43,455,223,6,553,84,89,7,126,171,62,20,14,17,660,4,0,0,0,0,0,0,0,0,1344,733,48.80174291938998,26.615831517792305
LOMBARDIA 2,FINO MORNASCO,7687,3821,5140,2580,73,652,400,28,744,152,151,18,396,468,94,39,56,34,1498,10,0,0,0,0,0,0,0,0,2578,1065,50.1556420233463,20.719844357976655
LOMBARDIA 2,GRANDATE,2275,1083,1600,768,18,238,110,20,247,40,39,3,85,159,29,7,21,11,446,1,0,0,0,0,0,0,0,0,814,329,50.875,20.5625
LOMBARDIA 2,GUANZATE,4536,2234,3128,1558,50,448,224,21,535,96,99,15,183,257,54,26,30,23,860,4,0,0,0,0,0,0,0,0,1553,745,49.648337595907925,23.817135549872123
LOMBARDIA 2,LAGLIO,715,353,501,253,11,56,39,3,81,20,20,2,21,60,12,4,3,6,128,0,0,0,0,0,0,0,0,0,226,123,45.10978043912176,24.550898203592812
